user_id,signup_date,channel,device,plan,email_verified,first_feature_used,paid_conversion,profile_completed,signup,team_invited,furthest_stage,furthest_stage_order,converted,hours_to_verify,hours_to_profile,hours_to_activate,hours_to_team,hours_to_paid,hours_to_convert
U02065,2024-08-03,organic,mobile,freemium,2024-08-03 00:10:00.685365,,,,2024-08-03,,email_verified,1,0,0.16685704583333336,,,,,
U02066,2024-07-04,paid_search,desktop,free_trial,2024-07-04 03:17:43.710225,2024-07-07 16:05:13.678530,,2024-07-04 07:32:31.455002,2024-07-04,,first_feature_used,3,0,3.2954750625,4.246595771388889,80.5450620911111,,,
U02067,2024-09-21,paid_search,desktop,freemium,2024-09-21 02:04:48.219714,2024-09-22 11:05:06.994410,,2024-09-22 04:58:01.629105,2024-09-21,,first_feature_used,3,0,2.080061031666667,26.887058164166664,6.1181570291666665,,,
U02068,2024-11-27,organic,mobile,free_trial,2024-11-27 00:06:00.000000,,,,2024-11-27,,email_verified,1,0,0.1,,,,,
U02069,2024-04-30,paid_search,desktop,free_trial,2024-04-30 00:06:00.000000,2024-04-30 00:18:00.000000,,2024-04-30 00:12:00.000000,2024-04-30,,first_feature_used,3,0,0.1,0.1,0.1,,,
U02070,2024-06-02,paid_search,mobile,freemium,2024-06-02 00:06:00.000000,,,,2024-06-02,,email_verified,1,0,0.1,,,,,
U02071,2024-03-10,organic,desktop,freemium,,,,,2024-03-10,,signup,0,0,,,,,,
U02072,2024-08-24,referral,mobile,free_trial,2024-08-24 00:06:00.000000,2024-08-24 17:54:37.400678,,2024-08-24 17:48:37.400678,2024-08-24,2024-08-24 18:00:37.400678,team_invited,4,0,0.1,17.71038907722222,0.1,0.1,,
U02073,2024-05-26,organic,desktop,free_trial,2024-05-26 00:06:00.000000,2024-05-27 12:04:48.237783,,2024-05-26 09:19:41.881475,2024-05-26,,first_feature_used,3,0,0.1,9.228300409722223,26.751765641111113,,,
U02074,2024-05-04,organic,mobile,free_trial,2024-05-04 00:06:00.000000,2024-05-04 05:02:15.219912,,2024-05-04 04:56:15.219912,2024-05-04,,first_feature_used,3,0,0.1,4.837561086666667,0.1,,,
U02075,2024-09-11,referral,desktop,free_trial,2024-09-11 00:24:25.697097,2024-09-15 15:39:21.090237,2024-09-28 22:32:16.674169,2024-09-11 00:30:25.697097,2024-09-11,2024-09-25 15:22:52.220541,paid_conversion,5,1,0.4071380825,0.1,111.14872031666667,239.72531397333333,79.15679267444445,430.53796504694446
U02076,2024-05-28,organic,desktop,free_trial,2024-05-28 02:30:25.036838,2024-05-28 03:52:20.234967,,2024-05-28 02:36:25.036838,2024-05-28,,first_feature_used,3,0,2.506954677222222,0.1,1.2653328136111113,,,
U02077,2024-06-18,referral,desktop,freemium,2024-06-18 04:14:47.648245,,,,2024-06-18,,email_verified,1,0,4.2465689569444445,,,,,
U02078,2024-06-09,organic,mobile,free_trial,2024-06-09 00:33:46.084714,,,,2024-06-09,,email_verified,1,0,0.5628013094444445,,,,,
U02079,2024-04-04,paid_search,desktop,free_trial,,,,,2024-04-04,,signup,0,0,,,,,,
U02080,2024-02-15,organic,desktop,free_trial,2024-02-15 00:14:11.580080,,,,2024-02-15,,email_verified,1,0,0.2365500222222222,,,,,
U02081,2024-10-28,paid_search,mobile,freemium,,,,,2024-10-28,,signup,0,0,,,,,,
U02082,2024-02-03,paid_search,desktop,free_trial,2024-02-03 00:06:00.000000,2024-02-04 06:20:14.689285,,2024-02-03 03:11:08.597053,2024-02-03,2024-02-04 06:26:14.689285,team_invited,4,0,0.1,3.085721403611111,27.151692286666666,0.1,,
U02083,2024-04-28,referral,desktop,free_trial,2024-04-28 00:48:54.008312,2024-04-28 01:00:54.008312,,2024-04-28 00:54:54.008312,2024-04-28,,first_feature_used,3,0,0.8150023088888889,0.1,0.1,,,
U02084,2024-08-31,referral,mobile,freemium,,,,,2024-08-31,,signup,0,0,,,,,,
U02085,2024-02-17,paid_search,mobile,freemium,,,,,2024-02-17,,signup,0,0,,,,,,
U02086,2024-08-27,paid_search,mobile,free_trial,,,,,2024-08-27,,signup,0,0,,,,,,
U02087,2024-09-24,paid_search,desktop,freemium,2024-09-24 01:27:28.874078,,,2024-09-24 02:54:20.576391,2024-09-24,,profile_completed,2,0,1.4580205772222221,1.4476950869444445,,,,
U02088,2024-08-29,referral,desktop,free_trial,2024-08-29 00:06:00.000000,2024-08-29 21:52:10.716751,,2024-08-29 00:12:00.000000,2024-08-29,,first_feature_used,3,0,0.1,0.1,21.669643541944446,,,
U02089,2024-04-21,paid_search,mobile,freemium,,,,,2024-04-21,,signup,0,0,,,,,,
U02090,2024-01-08,referral,desktop,free_trial,2024-01-08 02:39:12.819383,2024-01-08 10:57:16.126033,,2024-01-08 05:45:37.045675,2024-01-08,2024-01-12 08:29:46.051968,team_invited,4,0,2.6535609397222224,3.1067295255555556,5.194188988333333,93.54164609305556,,
U02091,2024-11-19,organic,mobile,freemium,,,,,2024-11-19,,signup,0,0,,,,,,
U02092,2024-04-29,paid_search,desktop,freemium,,,,,2024-04-29,,signup,0,0,,,,,,
U02093,2024-10-20,paid_search,tablet,freemium,2024-10-20 00:06:00.000000,,,2024-10-20 01:15:33.039712,2024-10-20,,profile_completed,2,0,0.1,1.1591776977777777,,,,
U02094,2024-03-13,organic,mobile,freemium,,,,,2024-03-13,,signup,0,0,,,,,,
U02095,2024-02-29,organic,desktop,free_trial,2024-02-29 00:06:00.000000,2024-02-29 00:18:00.000000,,2024-02-29 00:12:00.000000,2024-02-29,,first_feature_used,3,0,0.1,0.1,0.1,,,
U02096,2024-10-11,referral,desktop,freemium,,,,,2024-10-11,,signup,0,0,,,,,,
U02097,2024-12-09,organic,desktop,free_trial,2024-12-09 02:38:35.901712,,,2024-12-09 16:43:28.569466,2024-12-09,,profile_completed,2,0,2.6433060311111114,14.081296598333333,,,,
U02098,2024-11-10,organic,desktop,free_trial,2024-11-10 02:04:54.189395,2024-11-14 11:44:45.553256,2024-11-22 02:56:27.769431,2024-11-10 02:10:54.189395,2024-11-10,2024-11-16 12:58:15.612749,paid_conversion,5,1,2.0817192763888888,0.1,105.56426773916667,49.22501652583333,133.97004352277776,290.94104706416664
U02099,2024-10-01,organic,mobile,free_trial,2024-10-01 00:06:00.000000,,,,2024-10-01,,email_verified,1,0,0.1,,,,,
U02100,2024-03-31,organic,desktop,freemium,,,,,2024-03-31,,signup,0,0,,,,,,
U02101,2024-11-29,paid_search,desktop,freemium,,,,,2024-11-29,,signup,0,0,,,,,,
U02102,2024-08-31,referral,desktop,freemium,2024-08-31 03:34:23.951922,2024-08-31 14:51:20.266646,,2024-08-31 14:45:20.266646,2024-08-31,2024-09-10 13:09:49.258856,team_invited,4,0,3.5733199783333336,11.182309645555556,0.1,238.30805339166668,,
U02103,2024-03-03,referral,mobile,freemium,2024-03-03 00:06:00.000000,,,,2024-03-03,,email_verified,1,0,0.1,,,,,
U02104,2024-02-17,paid_search,desktop,freemium,,,,,2024-02-17,,signup,0,0,,,,,,
U02105,2024-11-13,paid_search,desktop,freemium,2024-11-13 00:06:00.000000,2024-11-13 00:18:00.000000,2024-11-21 08:57:47.742738,2024-11-13 00:12:00.000000,2024-11-13,2024-11-14 13:02:07.906673,paid_conversion,5,1,0.1,0.1,0.1,36.735529631388886,163.92773224027778,200.96326187166667
U02106,2024-04-10,organic,tablet,freemium,2024-04-10 00:32:47.156462,2024-04-13 08:55:30.275179,,2024-04-10 21:51:13.811417,2024-04-10,,first_feature_used,3,0,0.5464323505555555,21.30740415416667,59.07123993388889,,,
U02107,2024-10-06,referral,desktop,free_trial,2024-10-06 00:06:00.000000,2024-10-06 09:54:11.638159,,2024-10-06 00:22:15.942214,2024-10-06,,first_feature_used,3,0,0.1,0.27109505944444445,9.5321377625,,,
U02108,2024-02-20,organic,desktop,free_trial,2024-02-20 00:06:00.000000,,,2024-02-20 05:17:13.333999,2024-02-20,,profile_completed,2,0,0.1,5.187037221944444,,,,
U02109,2024-04-12,organic,tablet,freemium,2024-04-12 01:06:47.983466,,,,2024-04-12,,email_verified,1,0,1.1133287405555556,,,,,
U02110,2024-04-13,referral,desktop,freemium,,,,,2024-04-13,,signup,0,0,,,,,,
U02111,2024-04-12,referral,tablet,free_trial,2024-04-12 03:26:28.793250,2024-04-12 03:38:28.793250,,2024-04-12 03:32:28.793250,2024-04-12,,first_feature_used,3,0,3.4413314583333334,0.1,0.1,,,
U02112,2024-09-03,organic,mobile,free_trial,2024-09-03 02:19:59.642868,,,2024-09-03 16:28:10.170867,2024-09-03,,profile_completed,2,0,2.33323413,14.1362577775,,,,
U02113,2024-11-29,paid_search,mobile,free_trial,2024-11-29 01:50:52.131322,,,2024-11-29 01:56:52.131322,2024-11-29,,profile_completed,2,0,1.847814256111111,0.1,,,,
U02114,2024-11-28,paid_search,desktop,free_trial,2024-11-28 00:41:47.400815,,,2024-11-28 14:26:18.279946,2024-11-28,,profile_completed,2,0,0.6965002263888889,13.741910869722222,,,,
U02115,2024-09-27,organic,desktop,freemium,,,,,2024-09-27,,signup,0,0,,,,,,
U02116,2024-03-14,organic,desktop,free_trial,2024-03-14 02:48:37.950126,2024-03-15 20:02:17.544358,,2024-03-15 04:44:28.455402,2024-03-14,2024-03-26 10:28:08.633795,team_invited,4,0,2.8105417016666667,25.930695909999997,15.296969154444444,254.43085817694444,,
U02117,2024-12-16,organic,desktop,free_trial,2024-12-16 00:06:00.000000,2024-12-17 01:21:01.883602,,2024-12-16 11:45:58.070582,2024-12-16,,first_feature_used,3,0,0.1,11.666130717222222,13.584392505555556,,,
U02118,2024-07-16,paid_search,desktop,freemium,2024-07-16 00:06:00.000000,,,2024-07-16 07:24:21.206822,2024-07-16,,profile_completed,2,0,0.1,7.305890783888889,,,,
U02119,2024-07-18,organic,desktop,free_trial,,,,,2024-07-18,,signup,0,0,,,,,,
U02120,2024-09-13,paid_search,mobile,free_trial,,,,,2024-09-13,,signup,0,0,,,,,,
U02121,2024-10-07,organic,desktop,freemium,2024-10-07 00:06:00.000000,,,2024-10-07 00:12:00.000000,2024-10-07,,profile_completed,2,0,0.1,0.1,,,,
U02122,2024-12-13,referral,mobile,free_trial,2024-12-13 03:08:34.969649,,,,2024-12-13,,email_verified,1,0,3.1430471247222225,,,,,
U02123,2024-07-31,paid_search,tablet,freemium,2024-07-31 00:49:59.014354,,,,2024-07-31,,email_verified,1,0,0.8330595427777777,,,,,
U02124,2024-08-10,referral,mobile,freemium,,,,,2024-08-10,,signup,0,0,,,,,,
U02125,2024-09-29,organic,mobile,freemium,2024-09-29 00:25:30.977743,2024-09-30 05:02:32.910801,,2024-09-29 00:31:30.977743,2024-09-29,,first_feature_used,3,0,0.42527159527777775,0.1,28.51720362722222,,,
U02126,2024-04-03,paid_search,mobile,free_trial,2024-04-03 00:59:11.450503,,,,2024-04-03,,email_verified,1,0,0.9865140286111111,,,,,
U02127,2024-04-22,referral,desktop,freemium,2024-04-22 02:14:53.760401,,,2024-04-22 02:20:53.760401,2024-04-22,,profile_completed,2,0,2.2482667780555556,0.1,,,,
U02128,2024-08-16,organic,desktop,freemium,,,,,2024-08-16,,signup,0,0,,,,,,
U02129,2024-01-24,organic,tablet,freemium,,,,,2024-01-24,,signup,0,0,,,,,,
U02130,2024-04-26,organic,mobile,free_trial,2024-04-26 00:06:00.000000,2024-04-27 10:19:18.282153,,2024-04-27 10:13:18.282153,2024-04-26,,first_feature_used,3,0,0.1,34.121745042499995,0.1,,,
U02131,2024-09-19,organic,mobile,free_trial,2024-09-19 00:06:00.000000,,,,2024-09-19,,email_verified,1,0,0.1,,,,,
U02132,2024-12-22,organic,tablet,free_trial,2024-12-22 05:24:20.025064,,,,2024-12-22,,email_verified,1,0,5.405562517777778,,,,,
U02133,2024-07-08,organic,desktop,freemium,2024-07-08 00:16:25.766974,,,2024-07-08 05:11:43.779793,2024-07-08,,profile_completed,2,0,0.27382415944444444,4.9216702275,,,,
U02134,2024-05-25,organic,desktop,freemium,2024-05-25 00:55:32.490852,,,,2024-05-25,,email_verified,1,0,0.9256919033333333,,,,,
U02135,2024-06-09,paid_search,mobile,free_trial,,,,,2024-06-09,,signup,0,0,,,,,,
U02136,2024-09-07,organic,desktop,freemium,2024-09-07 00:31:15.524270,,,2024-09-07 00:37:15.524270,2024-09-07,,profile_completed,2,0,0.5209789638888889,0.1,,,,
U02137,2024-07-17,organic,desktop,freemium,2024-07-17 04:21:54.406680,,,,2024-07-17,,email_verified,1,0,4.365112966666667,,,,,
U02138,2024-01-09,paid_search,mobile,freemium,,,,,2024-01-09,,signup,0,0,,,,,,
U02139,2024-07-15,organic,mobile,free_trial,2024-07-15 05:56:47.252027,,,2024-07-15 14:59:38.206794,2024-07-15,,profile_completed,2,0,5.946458896388888,9.047487435277777,,,,
U02140,2024-05-26,organic,desktop,freemium,2024-05-26 01:16:37.820296,,,,2024-05-26,,email_verified,1,0,1.2771723044444445,,,,,
U02141,2024-09-12,organic,mobile,freemium,,,,,2024-09-12,,signup,0,0,,,,,,
U02142,2024-11-15,organic,desktop,freemium,,,,,2024-11-15,,signup,0,0,,,,,,
U02143,2024-12-17,paid_search,mobile,freemium,2024-12-17 00:39:20.324248,,,2024-12-17 00:45:20.324248,2024-12-17,,profile_completed,2,0,0.6556456244444444,0.1,,,,
U02144,2024-08-10,organic,desktop,freemium,,,,,2024-08-10,,signup,0,0,,,,,,
U02145,2024-05-12,organic,mobile,free_trial,,,,,2024-05-12,,signup,0,0,,,,,,
U02146,2024-06-11,referral,desktop,freemium,2024-06-11 02:09:15.088458,,,,2024-06-11,,email_verified,1,0,2.1541912383333335,,,,,
U02147,2024-03-05,referral,desktop,free_trial,2024-03-05 00:06:00.000000,2024-03-07 04:21:16.937070,2024-03-22 20:21:18.337922,2024-03-05 04:57:13.222833,2024-03-05,2024-03-14 01:32:24.865859,paid_conversion,5,1,0.1,4.853673009166666,47.4010317325,165.18553577472224,210.81485335083332,428.35509386722225
U02148,2024-12-07,organic,desktop,freemium,,,,,2024-12-07,,signup,0,0,,,,,,
U02149,2024-11-05,organic,desktop,freemium,2024-11-05 01:26:49.686132,,,2024-11-05 01:32:49.686132,2024-11-05,,profile_completed,2,0,1.4471350366666667,0.1,,,,
U02150,2024-11-07,paid_search,desktop,freemium,2024-11-07 01:10:08.506784,,,,2024-11-07,,email_verified,1,0,1.1690296622222223,,,,,
U02151,2024-04-29,referral,mobile,freemium,,,,,2024-04-29,,signup,0,0,,,,,,
U02152,2024-04-27,referral,mobile,free_trial,2024-04-27 00:06:00.000000,,,,2024-04-27,,email_verified,1,0,0.1,,,,,
U02153,2024-11-08,organic,desktop,free_trial,,,,,2024-11-08,,signup,0,0,,,,,,
U02154,2024-07-17,organic,mobile,freemium,,,,,2024-07-17,,signup,0,0,,,,,,
U02155,2024-09-14,organic,mobile,free_trial,,,,,2024-09-14,,signup,0,0,,,,,,
U02156,2024-06-27,referral,mobile,free_trial,2024-06-27 01:25:51.765645,2024-06-27 01:37:51.765645,,2024-06-27 01:31:51.765645,2024-06-27,,first_feature_used,3,0,1.4310460125000002,0.1,0.1,,,
U02157,2024-06-10,referral,desktop,freemium,2024-06-10 03:12:20.971098,2024-06-12 23:43:03.059797,,2024-06-10 12:22:27.283462,2024-06-10,,first_feature_used,3,0,3.205825305,9.16842010111111,59.34327120416667,,,
U02158,2024-08-18,organic,desktop,free_trial,2024-08-18 01:59:11.879683,,,,2024-08-18,,email_verified,1,0,1.9866332452777777,,,,,
U02159,2024-10-23,paid_search,tablet,free_trial,2024-10-23 03:36:48.488347,,,,2024-10-23,,email_verified,1,0,3.6134689852777777,,,,,
U02160,2024-05-01,organic,desktop,free_trial,,,,,2024-05-01,,signup,0,0,,,,,,
U02161,2024-10-22,paid_search,desktop,freemium,2024-10-22 00:06:00.000000,2024-10-26 15:51:31.253937,,2024-10-22 04:26:44.424891,2024-10-22,,first_feature_used,3,0,0.1,4.345673580833333,107.41300806833334,,,
U02162,2024-03-30,referral,mobile,free_trial,2024-03-30 00:06:00.000000,2024-04-01 23:43:14.385100,,2024-03-30 20:32:40.976166,2024-03-30,,first_feature_used,3,0,0.1,20.444715601666665,51.175946926111116,,,
U02163,2024-05-27,paid_search,desktop,freemium,,,,,2024-05-27,,signup,0,0,,,,,,
U02164,2024-11-29,organic,mobile,free_trial,,,,,2024-11-29,,signup,0,0,,,,,,
U02165,2024-12-14,paid_search,desktop,free_trial,2024-12-14 02:50:43.768950,2024-12-18 21:37:13.176502,,2024-12-14 02:56:43.768950,2024-12-14,,first_feature_used,3,0,2.845491375,0.1,114.67483543111112,,,
U02166,2024-12-03,organic,mobile,free_trial,2024-12-03 01:50:04.702348,,,2024-12-03 01:56:04.702348,2024-12-03,,profile_completed,2,0,1.8346395411111112,0.1,,,,
U02167,2024-04-25,referral,tablet,free_trial,2024-04-25 00:06:00.000000,,,2024-04-25 01:03:41.776580,2024-04-25,,profile_completed,2,0,0.1,0.9616046055555556,,,,
U02168,2024-11-03,organic,tablet,freemium,2024-11-03 01:24:09.650977,2024-11-07 08:47:32.943877,,2024-11-03 12:04:38.996013,2024-11-03,,first_feature_used,3,0,1.4026808269444444,10.674818065555556,92.71498551777778,,,
U02169,2024-12-07,referral,tablet,free_trial,2024-12-07 03:35:32.812887,2024-12-07 07:12:21.952942,,2024-12-07 03:41:32.812887,2024-12-07,,first_feature_used,3,0,3.5924480241666665,0.1,3.513650015277778,,,
U02170,2024-12-23,organic,mobile,free_trial,,,,,2024-12-23,,signup,0,0,,,,,,
U02171,2024-01-08,organic,desktop,free_trial,2024-01-08 02:13:44.237167,,,2024-01-08 23:06:51.246172,2024-01-08,,profile_completed,2,0,2.228954768611111,20.88528027916667,,,,
U02172,2024-09-28,organic,tablet,free_trial,2024-09-28 05:13:44.685662,2024-09-28 23:39:32.848079,2024-10-07 07:31:29.242376,2024-09-28 05:19:44.685662,2024-09-28,2024-10-02 11:12:54.944278,paid_conversion,5,1,5.229079350555556,0.1,18.330045115833332,83.55613783305556,116.30952724944444,223.5247895488889
U02173,2024-12-29,organic,tablet,free_trial,2024-12-29 00:37:05.250662,2024-12-29 03:08:59.337820,,2024-12-29 02:35:42.797986,2024-12-29,2024-12-30 03:56:25.782569,team_invited,4,0,0.6181251838888888,1.977096478888889,0.5545943983333333,24.790679096944444,,
U02174,2024-10-06,organic,desktop,free_trial,,,,,2024-10-06,,signup,0,0,,,,,,
U02175,2024-03-26,paid_search,desktop,freemium,2024-03-26 01:03:10.553066,,,2024-03-26 01:09:10.553066,2024-03-26,,profile_completed,2,0,1.0529314072222222,0.1,,,,
U02176,2024-10-05,organic,desktop,free_trial,,,,,2024-10-05,,signup,0,0,,,,,,
U02177,2024-02-08,organic,desktop,freemium,,,,,2024-02-08,,signup,0,0,,,,,,
U02178,2024-06-24,organic,mobile,freemium,,,,,2024-06-24,,signup,0,0,,,,,,
U02179,2024-08-16,organic,desktop,free_trial,2024-08-16 00:06:00.000000,2024-08-16 10:42:24.485013,,2024-08-16 00:12:00.000000,2024-08-16,,first_feature_used,3,0,0.1,0.1,10.5068013925,,,
U02180,2024-06-15,referral,desktop,freemium,,,,,2024-06-15,,signup,0,0,,,,,,
U02181,2024-09-12,referral,desktop,freemium,2024-09-12 01:15:06.892141,,,,2024-09-12,,email_verified,1,0,1.2519144836111111,,,,,
U02182,2024-03-28,organic,desktop,freemium,2024-03-28 00:06:00.000000,,,,2024-03-28,,email_verified,1,0,0.1,,,,,
U02183,2024-08-09,paid_search,tablet,freemium,,,,,2024-08-09,,signup,0,0,,,,,,
U02184,2024-08-23,paid_search,desktop,freemium,2024-08-23 01:07:47.568995,,,2024-08-23 15:54:10.387260,2024-08-23,,profile_completed,2,0,1.1298802763888889,14.773005073611111,,,,
U02185,2024-08-19,referral,desktop,free_trial,2024-08-19 00:06:00.000000,,,2024-08-20 06:22:12.004068,2024-08-19,,profile_completed,2,0,0.1,30.270001129999997,,,,
U02186,2024-04-15,organic,desktop,freemium,2024-04-15 01:25:56.474082,,,,2024-04-15,,email_verified,1,0,1.4323539116666666,,,,,
U02187,2024-04-21,organic,mobile,free_trial,2024-04-21 00:06:00.000000,2024-04-23 10:48:28.675018,,2024-04-21 00:12:00.000000,2024-04-21,2024-05-02 21:30:56.017028,team_invited,4,0,0.1,0.1,58.60796528277778,226.7075950027778,,
U02188,2024-04-04,paid_search,mobile,freemium,,,,,2024-04-04,,signup,0,0,,,,,,
U02189,2024-06-17,referral,desktop,freemium,2024-06-17 03:07:38.843447,,,2024-06-17 03:13:38.843447,2024-06-17,,profile_completed,2,0,3.1274565130555554,0.1,,,,
U02190,2024-08-01,paid_search,desktop,freemium,2024-08-01 03:15:40.165170,,,,2024-08-01,,email_verified,1,0,3.2611569916666667,,,,,
U02191,2024-05-12,paid_search,desktop,freemium,2024-05-12 03:51:15.703401,,,,2024-05-12,,email_verified,1,0,3.8543620558333336,,,,,
U02192,2024-05-29,organic,desktop,free_trial,2024-05-29 00:06:00.000000,,,2024-05-29 00:12:00.000000,2024-05-29,,profile_completed,2,0,0.1,0.1,,,,
U02193,2024-04-14,paid_search,mobile,freemium,,,,,2024-04-14,,signup,0,0,,,,,,
U02194,2024-03-20,referral,desktop,free_trial,2024-03-20 01:09:40.846361,2024-03-20 04:35:57.780704,2024-03-29 20:51:38.845111,2024-03-20 01:15:40.846361,2024-03-20,2024-03-22 23:36:35.101628,paid_conversion,5,1,1.1613462113888888,0.1,3.3380373175000004,67.01036692333334,165.25103985638887,236.86079030861112
U02195,2024-08-27,organic,desktop,freemium,2024-08-27 00:06:00.000000,,,,2024-08-27,,email_verified,1,0,0.1,,,,,
U02196,2024-10-24,paid_search,desktop,freemium,2024-10-24 02:05:51.343121,,,,2024-10-24,,email_verified,1,0,2.097595311388889,,,,,
U02197,2024-04-16,organic,desktop,free_trial,2024-04-16 02:53:53.132111,2024-04-16 05:20:11.375513,,2024-04-16 05:14:11.375513,2024-04-16,,first_feature_used,3,0,2.8980922530555557,2.338400945,0.1,,,
U02198,2024-11-10,paid_search,desktop,freemium,2024-11-10 00:06:00.000000,,,,2024-11-10,,email_verified,1,0,0.1,,,,,
U02199,2024-07-27,paid_search,desktop,free_trial,2024-07-27 00:06:00.000000,2024-07-31 05:57:46.000532,,2024-07-27 00:12:00.000000,2024-07-27,2024-07-31 06:03:46.000532,team_invited,4,0,0.1,0.1,101.76277792555555,0.1,,
U02200,2024-03-02,paid_search,desktop,free_trial,2024-03-02 00:13:01.530923,2024-03-02 06:04:58.995751,2024-03-14 02:09:15.828452,2024-03-02 05:58:58.995751,2024-03-02,2024-03-10 11:47:30.175013,paid_conversion,5,1,0.21709192305555555,5.765962452222222,0.1,197.7086609061111,86.36268151083334,290.15439679222226
U02201,2024-05-13,referral,desktop,freemium,2024-05-13 00:06:00.000000,2024-05-13 06:10:17.799945,,2024-05-13 06:04:17.799945,2024-05-13,2024-05-13 06:16:17.799945,team_invited,4,0,0.1,5.971611095833333,0.1,0.1,,
U02202,2024-01-03,organic,desktop,freemium,2024-01-03 00:06:00.000000,,,,2024-01-03,,email_verified,1,0,0.1,,,,,
U02203,2024-01-15,organic,tablet,freemium,2024-01-15 01:30:21.745955,2024-01-16 19:50:34.013059,,2024-01-15 06:06:32.027037,2024-01-15,,first_feature_used,3,0,1.5060405430555557,4.602855856111112,37.73388500611111,,,
U02204,2024-05-02,organic,desktop,free_trial,2024-05-02 00:06:00.000000,2024-05-02 00:18:00.000000,,2024-05-02 00:12:00.000000,2024-05-02,,first_feature_used,3,0,0.1,0.1,0.1,,,
U02205,2024-06-14,organic,desktop,free_trial,2024-06-14 00:56:10.660834,,,,2024-06-14,,email_verified,1,0,0.9362946761111111,,,,,
U02206,2024-10-18,organic,desktop,free_trial,2024-10-18 01:58:11.819652,2024-10-21 11:26:21.859394,,2024-10-18 02:04:11.819652,2024-10-18,2024-10-21 11:32:21.859394,team_invited,4,0,1.9699499033333334,0.1,81.36945548388888,0.1,,
U02207,2024-02-19,organic,mobile,free_trial,2024-02-19 02:37:55.066105,,,,2024-02-19,,email_verified,1,0,2.6319628069444443,,,,,
U02208,2024-11-02,organic,tablet,free_trial,2024-11-02 00:06:00.000000,,,,2024-11-02,,email_verified,1,0,0.1,,,,,
U02209,2024-03-26,organic,mobile,free_trial,,,,,2024-03-26,,signup,0,0,,,,,,
U02210,2024-02-20,organic,mobile,freemium,2024-02-20 00:06:00.000000,,,2024-02-20 00:12:00.000000,2024-02-20,,profile_completed,2,0,0.1,0.1,,,,
U02211,2024-09-12,paid_search,mobile,free_trial,2024-09-12 02:03:01.586581,,,2024-09-12 08:44:52.751964,2024-09-12,,profile_completed,2,0,2.0504407169444443,6.697545939722222,,,,
U02212,2024-10-09,organic,desktop,freemium,2024-10-09 01:55:36.210842,2024-10-10 17:18:26.973717,,2024-10-09 02:01:36.210842,2024-10-09,,first_feature_used,3,0,1.926725233888889,0.1,39.280767465277776,,,
U02213,2024-08-08,paid_search,mobile,freemium,,,,,2024-08-08,,signup,0,0,,,,,,
U02214,2024-02-12,referral,mobile,free_trial,2024-02-12 01:57:07.640041,2024-02-14 10:52:13.289137,2024-02-18 16:49:15.469614,2024-02-12 13:30:40.312197,2024-02-12,2024-02-15 06:48:28.855423,paid_conversion,5,1,1.952122233611111,11.559075598888889,45.35916026111111,19.93765730166667,82.01294838638889,160.82096378166665
U02215,2024-02-12,paid_search,desktop,freemium,2024-02-12 00:06:00.000000,,,,2024-02-12,,email_verified,1,0,0.1,,,,,
U02216,2024-05-22,organic,desktop,free_trial,2024-05-22 01:54:30.900039,2024-05-24 15:40:57.479933,,2024-05-22 02:00:30.900039,2024-05-22,,first_feature_used,3,0,1.9085833441666666,0.1,61.67404997055555,,,
U02217,2024-06-13,organic,desktop,free_trial,2024-06-13 00:06:00.000000,2024-06-13 07:29:58.165146,,2024-06-13 00:12:00.000000,2024-06-13,,first_feature_used,3,0,0.1,0.1,7.2994903183333335,,,
U02218,2024-12-30,paid_search,desktop,freemium,2024-12-30 00:06:00.000000,,,2024-12-30 00:12:00.000000,2024-12-30,,profile_completed,2,0,0.1,0.1,,,,
U02219,2024-04-14,paid_search,mobile,free_trial,2024-04-14 01:23:54.063435,,,2024-04-14 05:38:59.402559,2024-04-14,,profile_completed,2,0,1.3983509541666668,4.25148309,,,,
U02220,2024-03-11,organic,desktop,free_trial,2024-03-11 02:34:51.748646,,,,2024-03-11,,email_verified,1,0,2.5810412905555555,,,,,
U02221,2024-12-11,organic,mobile,freemium,,,,,2024-12-11,,signup,0,0,,,,,,
U02222,2024-02-26,paid_search,tablet,free_trial,2024-02-26 01:44:06.201684,2024-02-26 01:56:06.201684,,2024-02-26 01:50:06.201684,2024-02-26,,first_feature_used,3,0,1.7350560233333332,0.1,0.1,,,
U02223,2024-01-10,organic,desktop,freemium,2024-01-10 00:06:00.000000,,,,2024-01-10,,email_verified,1,0,0.1,,,,,
U02224,2024-06-03,paid_search,desktop,freemium,,,,,2024-06-03,,signup,0,0,,,,,,
U02225,2024-05-26,organic,mobile,free_trial,2024-05-26 00:06:00.000000,,,,2024-05-26,,email_verified,1,0,0.1,,,,,
U02226,2024-08-14,organic,mobile,freemium,,,,,2024-08-14,,signup,0,0,,,,,,
U02227,2024-11-16,referral,desktop,free_trial,2024-11-16 00:54:08.539181,2024-11-16 06:48:42.609869,,2024-11-16 06:42:42.609869,2024-11-16,,first_feature_used,3,0,0.9023719947222223,5.80946408,0.1,,,
U02228,2024-12-06,organic,desktop,free_trial,2024-12-06 00:06:00.000000,,,,2024-12-06,,email_verified,1,0,0.1,,,,,
U02229,2024-04-15,paid_search,mobile,freemium,,,,,2024-04-15,,signup,0,0,,,,,,
