user_id,stage,timestamp,channel,device,plan,stage_order
U01870,signup,2024-10-08 00:00:00.000000,organic,mobile,freemium,0
U01870,email_verified,2024-10-08 00:06:00.000000,organic,mobile,freemium,1
U01871,signup,2024-01-16 00:00:00.000000,organic,mobile,freemium,0
U01872,signup,2024-03-16 00:00:00.000000,organic,desktop,free_trial,0
U01872,email_verified,2024-03-16 00:06:00.000000,organic,desktop,free_trial,1
U01873,signup,2024-08-08 00:00:00.000000,paid_search,mobile,freemium,0
U01873,email_verified,2024-08-08 00:06:00.000000,paid_search,mobile,freemium,1
U01874,signup,2024-12-09 00:00:00.000000,organic,tablet,free_trial,0
U01874,email_verified,2024-12-09 00:06:47.348260,organic,tablet,free_trial,1
U01875,signup,2024-05-29 00:00:00.000000,paid_search,desktop,free_trial,0
U01875,email_verified,2024-05-29 00:06:00.000000,paid_search,desktop,free_trial,1
U01875,profile_completed,2024-05-29 00:12:00.000000,paid_search,desktop,free_trial,2
U01875,first_feature_used,2024-05-31 07:16:03.403705,paid_search,desktop,free_trial,3
U01876,signup,2024-02-14 00:00:00.000000,organic,desktop,free_trial,0
U01876,email_verified,2024-02-14 01:24:23.807262,organic,desktop,free_trial,1
U01876,profile_completed,2024-02-14 02:27:21.221500,organic,desktop,free_trial,2
U01877,signup,2024-03-26 00:00:00.000000,paid_search,tablet,free_trial,0
U01877,email_verified,2024-03-26 00:06:00.000000,paid_search,tablet,free_trial,1
U01877,profile_completed,2024-03-26 15:37:05.146314,paid_search,tablet,free_trial,2
U01878,signup,2024-11-23 00:00:00.000000,organic,desktop,freemium,0
U01879,signup,2024-09-22 00:00:00.000000,referral,desktop,freemium,0
U01879,email_verified,2024-09-22 00:06:00.000000,referral,desktop,freemium,1
U01879,profile_completed,2024-09-22 00:12:00.000000,referral,desktop,freemium,2
U01879,first_feature_used,2024-09-22 08:00:35.350134,referral,desktop,freemium,3
U01880,signup,2024-02-06 00:00:00.000000,organic,desktop,free_trial,0
U01880,email_verified,2024-02-06 02:42:59.636836,organic,desktop,free_trial,1
U01880,profile_completed,2024-02-06 08:26:39.442356,organic,desktop,free_trial,2
U01880,first_feature_used,2024-02-06 11:46:38.625319,organic,desktop,free_trial,3
U01880,team_invited,2024-02-18 17:13:46.989790,organic,desktop,free_trial,4
U01881,signup,2024-05-20 00:00:00.000000,paid_search,desktop,freemium,0
U01881,email_verified,2024-05-20 00:06:00.000000,paid_search,desktop,freemium,1
U01882,signup,2024-04-06 00:00:00.000000,organic,desktop,free_trial,0
U01882,email_verified,2024-04-06 00:06:00.000000,organic,desktop,free_trial,1
U01882,profile_completed,2024-04-06 00:12:00.000000,organic,desktop,free_trial,2
U01883,signup,2024-03-05 00:00:00.000000,organic,desktop,freemium,0
U01883,email_verified,2024-03-05 01:55:49.399103,organic,desktop,freemium,1
U01883,profile_completed,2024-03-06 22:38:35.639023,organic,desktop,freemium,2
U01884,signup,2024-11-04 00:00:00.000000,paid_search,tablet,free_trial,0
U01884,email_verified,2024-11-04 01:18:02.406297,paid_search,tablet,free_trial,1
U01884,profile_completed,2024-11-04 08:31:08.621741,paid_search,tablet,free_trial,2
U01884,first_feature_used,2024-11-04 08:37:08.621741,paid_search,tablet,free_trial,3
U01885,signup,2024-08-13 00:00:00.000000,referral,desktop,free_trial,0
U01885,email_verified,2024-08-13 00:06:00.000000,referral,desktop,free_trial,1
U01885,profile_completed,2024-08-13 14:07:50.006555,referral,desktop,free_trial,2
U01886,signup,2024-03-06 00:00:00.000000,referral,desktop,freemium,0
U01886,email_verified,2024-03-06 00:44:53.355407,referral,desktop,freemium,1
U01886,profile_completed,2024-03-06 05:00:38.428851,referral,desktop,freemium,2
U01886,first_feature_used,2024-03-06 09:47:38.361587,referral,desktop,freemium,3
U01887,signup,2024-08-25 00:00:00.000000,organic,mobile,free_trial,0
U01888,signup,2024-05-30 00:00:00.000000,organic,mobile,free_trial,0
U01888,email_verified,2024-05-30 00:06:00.000000,organic,mobile,free_trial,1
U01888,profile_completed,2024-05-30 11:02:35.137220,organic,mobile,free_trial,2
U01889,signup,2024-01-23 00:00:00.000000,paid_search,desktop,free_trial,0
U01889,email_verified,2024-01-23 00:06:00.000000,paid_search,desktop,free_trial,1
U01889,profile_completed,2024-01-24 18:29:09.910551,paid_search,desktop,free_trial,2
U01889,first_feature_used,2024-01-24 18:35:09.910551,paid_search,desktop,free_trial,3
U01889,team_invited,2024-01-31 22:19:10.838965,paid_search,desktop,free_trial,4
U01889,paid_conversion,2024-02-07 00:37:49.817355,paid_search,desktop,free_trial,5
U01890,signup,2024-06-13 00:00:00.000000,paid_search,desktop,free_trial,0
U01890,email_verified,2024-06-13 02:19:59.339134,paid_search,desktop,free_trial,1
U01891,signup,2024-03-08 00:00:00.000000,organic,mobile,freemium,0
U01891,email_verified,2024-03-08 00:40:40.270265,organic,mobile,freemium,1
U01891,profile_completed,2024-03-08 23:16:07.685096,organic,mobile,freemium,2
U01892,signup,2024-03-30 00:00:00.000000,paid_search,mobile,free_trial,0
U01892,email_verified,2024-03-30 00:16:47.852186,paid_search,mobile,free_trial,1
U01892,profile_completed,2024-03-30 00:22:47.852186,paid_search,mobile,free_trial,2
U01892,first_feature_used,2024-03-31 19:11:45.528213,paid_search,mobile,free_trial,3
U01893,signup,2024-11-16 00:00:00.000000,paid_search,desktop,free_trial,0
U01893,email_verified,2024-11-16 00:06:00.000000,paid_search,desktop,free_trial,1
U01893,profile_completed,2024-11-16 00:12:00.000000,paid_search,desktop,free_trial,2
U01893,first_feature_used,2024-11-23 19:23:16.614642,paid_search,desktop,free_trial,3
U01894,signup,2024-09-16 00:00:00.000000,paid_search,desktop,freemium,0
U01894,email_verified,2024-09-16 01:05:57.213936,paid_search,desktop,freemium,1
U01895,signup,2024-02-18 00:00:00.000000,organic,mobile,freemium,0
U01896,signup,2024-11-06 00:00:00.000000,organic,mobile,free_trial,0
U01896,email_verified,2024-11-06 00:06:00.000000,organic,mobile,free_trial,1
U01896,profile_completed,2024-11-06 00:12:00.000000,organic,mobile,free_trial,2
U01897,signup,2024-07-28 00:00:00.000000,organic,desktop,freemium,0
U01897,email_verified,2024-07-28 00:22:23.890135,organic,desktop,freemium,1
U01898,signup,2024-11-15 00:00:00.000000,paid_search,mobile,free_trial,0
U01898,email_verified,2024-11-15 00:06:00.000000,paid_search,mobile,free_trial,1
U01898,profile_completed,2024-11-15 19:42:01.758198,paid_search,mobile,free_trial,2
U01899,signup,2024-09-29 00:00:00.000000,organic,mobile,free_trial,0
U01900,signup,2024-05-03 00:00:00.000000,paid_search,mobile,freemium,0
U01900,email_verified,2024-05-03 05:40:37.005180,paid_search,mobile,freemium,1
U01901,signup,2024-07-14 00:00:00.000000,paid_search,mobile,free_trial,0
U01901,email_verified,2024-07-14 00:06:00.000000,paid_search,mobile,free_trial,1
U01901,profile_completed,2024-07-14 08:17:08.797246,paid_search,mobile,free_trial,2
U01902,signup,2024-07-12 00:00:00.000000,paid_search,mobile,free_trial,0
U01902,email_verified,2024-07-12 00:46:50.301216,paid_search,mobile,free_trial,1
U01903,signup,2024-09-19 00:00:00.000000,organic,desktop,freemium,0
U01904,signup,2024-03-31 00:00:00.000000,organic,desktop,freemium,0
U01904,email_verified,2024-03-31 02:08:59.987971,organic,desktop,freemium,1
U01905,signup,2024-05-01 00:00:00.000000,paid_search,mobile,freemium,0
U01905,email_verified,2024-05-01 06:00:04.746650,paid_search,mobile,freemium,1
U01905,profile_completed,2024-05-01 18:47:00.883224,paid_search,mobile,freemium,2
U01906,signup,2024-03-30 00:00:00.000000,paid_search,mobile,freemium,0
U01906,email_verified,2024-03-30 00:06:00.000000,paid_search,mobile,freemium,1
U01906,profile_completed,2024-03-30 00:12:00.000000,paid_search,mobile,freemium,2
U01907,signup,2024-04-18 00:00:00.000000,referral,desktop,free_trial,0
U01907,email_verified,2024-04-18 00:23:02.334750,referral,desktop,free_trial,1
U01907,profile_completed,2024-04-18 00:29:02.334750,referral,desktop,free_trial,2
U01908,signup,2024-02-28 00:00:00.000000,organic,desktop,freemium,0
U01909,signup,2024-01-14 00:00:00.000000,referral,mobile,free_trial,0
U01910,signup,2024-12-09 00:00:00.000000,organic,mobile,freemium,0
U01910,email_verified,2024-12-09 00:10:20.345767,organic,mobile,freemium,1
U01911,signup,2024-01-28 00:00:00.000000,organic,desktop,free_trial,0
U01911,email_verified,2024-01-28 00:06:00.000000,organic,desktop,free_trial,1
U01912,signup,2024-11-20 00:00:00.000000,organic,desktop,free_trial,0
U01912,email_verified,2024-11-20 00:06:00.000000,organic,desktop,free_trial,1
U01912,profile_completed,2024-11-20 00:12:00.000000,organic,desktop,free_trial,2
U01912,first_feature_used,2024-11-20 03:33:45.441291,organic,desktop,free_trial,3
U01913,signup,2024-01-02 00:00:00.000000,paid_search,desktop,free_trial,0
U01913,email_verified,2024-01-02 01:43:03.013372,paid_search,desktop,free_trial,1
U01913,profile_completed,2024-01-02 01:49:03.013372,paid_search,desktop,free_trial,2
U01913,first_feature_used,2024-01-02 02:24:55.933118,paid_search,desktop,free_trial,3
U01913,team_invited,2024-01-02 02:30:55.933118,paid_search,desktop,free_trial,4
U01914,signup,2024-10-10 00:00:00.000000,organic,tablet,freemium,0
U01914,email_verified,2024-10-10 00:06:00.000000,organic,tablet,freemium,1
U01915,signup,2024-04-29 00:00:00.000000,organic,mobile,free_trial,0
U01915,email_verified,2024-04-29 00:06:00.000000,organic,mobile,free_trial,1
U01916,signup,2024-07-07 00:00:00.000000,paid_search,desktop,freemium,0
U01916,email_verified,2024-07-07 04:09:11.284535,paid_search,desktop,freemium,1
U01916,profile_completed,2024-07-07 07:43:27.647200,paid_search,desktop,freemium,2
U01917,signup,2024-04-13 00:00:00.000000,paid_search,desktop,freemium,0
U01917,email_verified,2024-04-13 00:06:00.000000,paid_search,desktop,freemium,1
U01917,profile_completed,2024-04-13 02:22:46.117541,paid_search,desktop,freemium,2
U01918,signup,2024-06-28 00:00:00.000000,organic,mobile,freemium,0
U01919,signup,2024-06-13 00:00:00.000000,organic,desktop,free_trial,0
U01919,email_verified,2024-06-13 01:00:53.998329,organic,desktop,free_trial,1
U01919,profile_completed,2024-06-13 11:21:22.096053,organic,desktop,free_trial,2
U01920,signup,2024-07-12 00:00:00.000000,paid_search,tablet,free_trial,0
U01920,email_verified,2024-07-12 00:06:00.000000,paid_search,tablet,free_trial,1
U01920,profile_completed,2024-07-12 00:12:00.000000,paid_search,tablet,free_trial,2
U01921,signup,2024-05-23 00:00:00.000000,organic,desktop,freemium,0
U01921,email_verified,2024-05-23 00:06:00.000000,organic,desktop,freemium,1
U01921,profile_completed,2024-05-23 00:12:00.000000,organic,desktop,freemium,2
U01922,signup,2024-07-14 00:00:00.000000,organic,desktop,freemium,0
U01923,signup,2024-10-28 00:00:00.000000,paid_search,desktop,free_trial,0
U01923,email_verified,2024-10-28 00:06:00.000000,paid_search,desktop,free_trial,1
U01924,signup,2024-06-07 00:00:00.000000,organic,desktop,freemium,0
U01924,email_verified,2024-06-07 02:28:45.364132,organic,desktop,freemium,1
U01925,signup,2024-05-11 00:00:00.000000,paid_search,mobile,free_trial,0
U01925,email_verified,2024-05-11 01:36:15.266117,paid_search,mobile,free_trial,1
U01926,signup,2024-02-18 00:00:00.000000,organic,mobile,free_trial,0
U01926,email_verified,2024-02-18 01:30:49.552265,organic,mobile,free_trial,1
U01927,signup,2024-05-11 00:00:00.000000,organic,desktop,free_trial,0
U01927,email_verified,2024-05-11 00:18:34.302372,organic,desktop,free_trial,1
U01927,profile_completed,2024-05-11 00:24:34.302372,organic,desktop,free_trial,2
U01928,signup,2024-02-15 00:00:00.000000,organic,desktop,free_trial,0
U01928,email_verified,2024-02-15 02:55:06.265978,organic,desktop,free_trial,1
U01928,profile_completed,2024-02-16 14:07:30.678003,organic,desktop,free_trial,2
U01929,signup,2024-03-07 00:00:00.000000,organic,mobile,free_trial,0
U01929,email_verified,2024-03-07 00:06:00.000000,organic,mobile,free_trial,1
U01930,signup,2024-12-13 00:00:00.000000,organic,mobile,freemium,0
U01931,signup,2024-02-02 00:00:00.000000,organic,desktop,free_trial,0
U01931,email_verified,2024-02-02 00:06:00.000000,organic,desktop,free_trial,1
U01931,profile_completed,2024-02-02 00:12:00.000000,organic,desktop,free_trial,2
U01932,signup,2024-06-24 00:00:00.000000,referral,desktop,freemium,0
U01932,email_verified,2024-06-24 00:06:00.000000,referral,desktop,freemium,1
U01932,profile_completed,2024-06-24 00:12:00.000000,referral,desktop,freemium,2
U01933,signup,2024-10-31 00:00:00.000000,referral,desktop,freemium,0
U01933,email_verified,2024-10-31 00:06:00.000000,referral,desktop,freemium,1
U01933,profile_completed,2024-10-31 00:12:00.000000,referral,desktop,freemium,2
U01933,first_feature_used,2024-11-01 13:30:37.821536,referral,desktop,freemium,3
U01933,team_invited,2024-11-02 08:00:35.126542,referral,desktop,freemium,4
U01934,signup,2024-12-13 00:00:00.000000,organic,desktop,freemium,0
U01934,email_verified,2024-12-13 00:06:00.000000,organic,desktop,freemium,1
U01934,profile_completed,2024-12-13 05:33:20.904579,organic,desktop,freemium,2
U01934,first_feature_used,2024-12-14 01:15:38.505679,organic,desktop,freemium,3
U01935,signup,2024-02-23 00:00:00.000000,paid_search,mobile,free_trial,0
U01935,email_verified,2024-02-23 02:29:50.661484,paid_search,mobile,free_trial,1
U01935,profile_completed,2024-02-23 20:33:39.747750,paid_search,mobile,free_trial,2
U01936,signup,2024-02-29 00:00:00.000000,paid_search,desktop,freemium,0
U01936,email_verified,2024-02-29 01:49:38.217094,paid_search,desktop,freemium,1
U01937,signup,2024-05-15 00:00:00.000000,referral,desktop,free_trial,0
U01937,email_verified,2024-05-15 00:06:00.000000,referral,desktop,free_trial,1
U01937,profile_completed,2024-05-15 00:12:00.000000,referral,desktop,free_trial,2
U01937,first_feature_used,2024-05-15 00:18:00.000000,referral,desktop,free_trial,3
U01937,team_invited,2024-05-15 14:23:40.166746,referral,desktop,free_trial,4
U01937,paid_conversion,2024-05-22 01:43:59.409164,referral,desktop,free_trial,5
U01938,signup,2024-07-21 00:00:00.000000,organic,mobile,freemium,0
U01938,email_verified,2024-07-21 00:06:00.000000,organic,mobile,freemium,1
U01938,profile_completed,2024-07-21 21:43:24.311460,organic,mobile,freemium,2
U01938,first_feature_used,2024-07-21 21:49:24.311460,organic,mobile,freemium,3
U01939,signup,2024-12-16 00:00:00.000000,organic,desktop,free_trial,0
U01939,email_verified,2024-12-16 02:28:01.388454,organic,desktop,free_trial,1
U01939,profile_completed,2024-12-16 14:05:13.999032,organic,desktop,free_trial,2
U01940,signup,2024-03-16 00:00:00.000000,organic,desktop,freemium,0
U01940,email_verified,2024-03-16 00:06:00.000000,organic,desktop,freemium,1
U01941,signup,2024-03-01 00:00:00.000000,organic,desktop,free_trial,0
U01941,email_verified,2024-03-01 00:27:42.696749,organic,desktop,free_trial,1
U01941,profile_completed,2024-03-01 20:55:06.551468,organic,desktop,free_trial,2
U01941,first_feature_used,2024-03-01 21:01:06.551468,organic,desktop,free_trial,3
U01942,signup,2024-04-02 00:00:00.000000,organic,tablet,freemium,0
U01943,signup,2024-11-15 00:00:00.000000,referral,mobile,free_trial,0
U01943,email_verified,2024-11-15 00:44:44.114896,referral,mobile,free_trial,1
U01944,signup,2024-01-11 00:00:00.000000,referral,desktop,free_trial,0
U01944,email_verified,2024-01-11 00:59:26.906044,referral,desktop,free_trial,1
U01944,profile_completed,2024-01-11 04:04:56.247751,referral,desktop,free_trial,2
U01945,signup,2024-05-18 00:00:00.000000,organic,mobile,freemium,0
U01946,signup,2024-02-13 00:00:00.000000,paid_search,desktop,free_trial,0
U01946,email_verified,2024-02-13 03:50:46.436605,paid_search,desktop,free_trial,1
U01946,profile_completed,2024-02-13 10:24:28.508601,paid_search,desktop,free_trial,2
U01947,signup,2024-02-27 00:00:00.000000,organic,desktop,freemium,0
U01947,email_verified,2024-02-27 03:57:11.682357,organic,desktop,freemium,1
U01947,profile_completed,2024-02-27 18:21:09.209019,organic,desktop,freemium,2
U01947,first_feature_used,2024-02-29 01:34:31.811635,organic,desktop,freemium,3
U01947,team_invited,2024-03-02 15:22:15.961148,organic,desktop,freemium,4
U01948,signup,2024-11-30 00:00:00.000000,paid_search,desktop,freemium,0
U01948,email_verified,2024-11-30 00:06:00.000000,paid_search,desktop,freemium,1
U01948,profile_completed,2024-11-30 04:52:03.813987,paid_search,desktop,freemium,2
U01949,signup,2024-01-01 00:00:00.000000,paid_search,desktop,freemium,0
U01949,email_verified,2024-01-01 00:06:00.000000,paid_search,desktop,freemium,1
U01950,signup,2024-04-27 00:00:00.000000,organic,desktop,freemium,0
U01950,email_verified,2024-04-27 00:06:00.000000,organic,desktop,freemium,1
U01950,profile_completed,2024-04-27 08:08:29.367683,organic,desktop,freemium,2
U01951,signup,2024-11-30 00:00:00.000000,referral,tablet,freemium,0
U01951,email_verified,2024-11-30 00:06:00.000000,referral,tablet,freemium,1
U01952,signup,2024-08-09 00:00:00.000000,referral,desktop,freemium,0
U01952,email_verified,2024-08-09 00:06:00.000000,referral,desktop,freemium,1
U01952,profile_completed,2024-08-09 17:04:41.712544,referral,desktop,freemium,2
U01953,signup,2024-01-27 00:00:00.000000,paid_search,mobile,free_trial,0
U01953,email_verified,2024-01-27 03:10:09.154058,paid_search,mobile,free_trial,1
U01953,profile_completed,2024-01-28 03:04:42.674064,paid_search,mobile,free_trial,2
U01953,first_feature_used,2024-01-29 19:42:10.664548,paid_search,mobile,free_trial,3
U01954,signup,2024-06-18 00:00:00.000000,paid_search,mobile,freemium,0
U01955,signup,2024-12-20 00:00:00.000000,paid_search,desktop,freemium,0
U01955,email_verified,2024-12-20 01:24:39.767878,paid_search,desktop,freemium,1
U01956,signup,2024-05-26 00:00:00.000000,organic,desktop,free_trial,0
U01956,email_verified,2024-05-26 00:06:00.000000,organic,desktop,free_trial,1
U01956,profile_completed,2024-05-26 11:58:49.434255,organic,desktop,free_trial,2
U01957,signup,2024-07-11 00:00:00.000000,organic,desktop,free_trial,0
U01957,email_verified,2024-07-11 01:39:59.593507,organic,desktop,free_trial,1
U01957,profile_completed,2024-07-11 01:45:59.593507,organic,desktop,free_trial,2
U01957,first_feature_used,2024-07-12 18:12:12.793229,organic,desktop,free_trial,3
U01957,team_invited,2024-07-12 18:18:12.793229,organic,desktop,free_trial,4
U01958,signup,2024-07-13 00:00:00.000000,paid_search,desktop,free_trial,0
U01958,email_verified,2024-07-13 00:06:00.000000,paid_search,desktop,free_trial,1
U01958,profile_completed,2024-07-13 00:12:00.000000,paid_search,desktop,free_trial,2
U01959,signup,2024-08-29 00:00:00.000000,organic,desktop,freemium,0
U01959,email_verified,2024-08-29 00:06:00.000000,organic,desktop,freemium,1
U01959,profile_completed,2024-08-29 12:22:30.035801,organic,desktop,freemium,2
U01960,signup,2024-03-09 00:00:00.000000,referral,tablet,free_trial,0
U01960,email_verified,2024-03-09 00:06:00.000000,referral,tablet,free_trial,1
U01961,signup,2024-11-02 00:00:00.000000,organic,mobile,freemium,0
U01961,email_verified,2024-11-02 00:06:00.000000,organic,mobile,freemium,1
U01962,signup,2024-12-26 00:00:00.000000,organic,desktop,freemium,0
U01962,email_verified,2024-12-26 01:35:47.612941,organic,desktop,freemium,1
U01962,profile_completed,2024-12-26 01:41:47.612941,organic,desktop,freemium,2
U01962,first_feature_used,2024-12-28 03:58:53.729928,organic,desktop,freemium,3
U01962,team_invited,2024-12-31 20:15:41.937037,organic,desktop,freemium,4
U01963,signup,2024-02-22 00:00:00.000000,organic,desktop,freemium,0
U01964,signup,2024-10-25 00:00:00.000000,referral,desktop,free_trial,0
U01964,email_verified,2024-10-25 00:06:00.000000,referral,desktop,free_trial,1
U01964,profile_completed,2024-10-25 15:46:30.971174,referral,desktop,free_trial,2
U01964,first_feature_used,2024-10-26 13:30:36.785259,referral,desktop,free_trial,3
U01964,team_invited,2024-11-02 20:12:18.606015,referral,desktop,free_trial,4
U01964,paid_conversion,2024-11-14 05:02:31.801940,referral,desktop,free_trial,5
U01965,signup,2024-10-25 00:00:00.000000,organic,tablet,freemium,0
U01965,email_verified,2024-10-25 02:10:52.223056,organic,tablet,freemium,1
U01965,profile_completed,2024-10-25 15:34:25.976567,organic,tablet,freemium,2
U01966,signup,2024-09-27 00:00:00.000000,organic,desktop,freemium,0
U01966,email_verified,2024-09-27 01:34:50.324788,organic,desktop,freemium,1
U01966,profile_completed,2024-09-27 02:18:52.167794,organic,desktop,freemium,2
U01966,first_feature_used,2024-10-02 11:48:31.212674,organic,desktop,freemium,3
U01967,signup,2024-05-15 00:00:00.000000,organic,desktop,free_trial,0
U01967,email_verified,2024-05-15 03:23:20.149631,organic,desktop,free_trial,1
U01968,signup,2024-06-20 00:00:00.000000,paid_search,mobile,free_trial,0
U01968,email_verified,2024-06-20 04:35:16.340989,paid_search,mobile,free_trial,1
U01969,signup,2024-11-02 00:00:00.000000,referral,desktop,free_trial,0
U01969,email_verified,2024-11-02 00:06:00.000000,referral,desktop,free_trial,1
U01969,profile_completed,2024-11-02 11:16:07.582789,referral,desktop,free_trial,2
U01970,signup,2024-02-25 00:00:00.000000,organic,desktop,freemium,0
U01970,email_verified,2024-02-25 01:06:45.961257,organic,desktop,freemium,1
U01970,profile_completed,2024-02-25 04:28:50.857752,organic,desktop,freemium,2
U01970,first_feature_used,2024-02-28 14:29:06.160082,organic,desktop,freemium,3
U01971,signup,2024-10-29 00:00:00.000000,referral,mobile,free_trial,0
U01971,email_verified,2024-10-29 00:06:00.000000,referral,mobile,free_trial,1
U01972,signup,2024-12-02 00:00:00.000000,organic,desktop,free_trial,0
U01972,email_verified,2024-12-02 03:32:02.467674,organic,desktop,free_trial,1
U01972,profile_completed,2024-12-02 09:54:32.527677,organic,desktop,free_trial,2
U01972,first_feature_used,2024-12-02 10:00:32.527677,organic,desktop,free_trial,3
U01973,signup,2024-09-05 00:00:00.000000,paid_search,desktop,free_trial,0
U01973,email_verified,2024-09-05 00:06:00.000000,paid_search,desktop,free_trial,1
U01973,profile_completed,2024-09-05 09:16:05.637345,paid_search,desktop,free_trial,2
U01973,first_feature_used,2024-09-06 04:21:12.381876,paid_search,desktop,free_trial,3
U01974,signup,2024-05-04 00:00:00.000000,organic,desktop,free_trial,0
U01974,email_verified,2024-05-04 01:44:45.049474,organic,desktop,free_trial,1
U01974,profile_completed,2024-05-04 14:33:26.322306,organic,desktop,free_trial,2
U01974,first_feature_used,2024-05-04 14:39:26.322306,organic,desktop,free_trial,3
U01975,signup,2024-07-23 00:00:00.000000,paid_search,desktop,free_trial,0
U01975,email_verified,2024-07-23 00:06:00.000000,paid_search,desktop,free_trial,1
U01975,profile_completed,2024-07-23 16:32:25.636878,paid_search,desktop,free_trial,2
U01975,first_feature_used,2024-07-26 01:20:38.966358,paid_search,desktop,free_trial,3
U01975,team_invited,2024-07-30 01:14:37.385121,paid_search,desktop,free_trial,4
U01975,paid_conversion,2024-08-05 00:19:38.284339,paid_search,desktop,free_trial,5
U01976,signup,2024-01-19 00:00:00.000000,paid_search,tablet,freemium,0
U01976,email_verified,2024-01-19 00:06:00.000000,paid_search,tablet,freemium,1
U01976,profile_completed,2024-01-19 07:05:08.245583,paid_search,tablet,freemium,2
U01976,first_feature_used,2024-01-20 06:52:25.864543,paid_search,tablet,freemium,3
U01977,signup,2024-12-06 00:00:00.000000,paid_search,desktop,free_trial,0
U01977,email_verified,2024-12-06 01:23:20.294025,paid_search,desktop,free_trial,1
U01977,profile_completed,2024-12-06 01:29:20.294025,paid_search,desktop,free_trial,2
U01978,signup,2024-05-04 00:00:00.000000,organic,mobile,freemium,0
U01979,signup,2024-01-21 00:00:00.000000,referral,desktop,free_trial,0
U01979,email_verified,2024-01-21 00:06:00.000000,referral,desktop,free_trial,1
U01979,profile_completed,2024-01-21 00:12:00.000000,referral,desktop,free_trial,2
U01980,signup,2024-10-16 00:00:00.000000,referral,mobile,free_trial,0
U01980,email_verified,2024-10-16 00:06:00.000000,referral,mobile,free_trial,1
U01980,profile_completed,2024-10-16 07:50:36.013377,referral,mobile,free_trial,2
U01980,first_feature_used,2024-10-16 07:56:36.013377,referral,mobile,free_trial,3
U01980,team_invited,2024-10-17 03:26:18.680861,referral,mobile,free_trial,4
U01981,signup,2024-08-28 00:00:00.000000,paid_search,tablet,freemium,0
U01981,email_verified,2024-08-28 00:06:00.000000,paid_search,tablet,freemium,1
U01981,profile_completed,2024-08-28 04:29:28.267497,paid_search,tablet,freemium,2
U01981,first_feature_used,2024-08-29 00:47:23.147055,paid_search,tablet,freemium,3
U01981,team_invited,2024-08-30 19:34:48.163666,paid_search,tablet,freemium,4
U01982,signup,2024-08-15 00:00:00.000000,paid_search,desktop,freemium,0
U01983,signup,2024-01-20 00:00:00.000000,paid_search,tablet,freemium,0
U01983,email_verified,2024-01-20 00:06:00.000000,paid_search,tablet,freemium,1
U01983,profile_completed,2024-01-20 00:20:57.768977,paid_search,tablet,freemium,2
U01984,signup,2024-10-01 00:00:00.000000,organic,mobile,free_trial,0
U01985,signup,2024-08-20 00:00:00.000000,referral,mobile,free_trial,0
U01985,email_verified,2024-08-20 00:06:00.000000,referral,mobile,free_trial,1
U01985,profile_completed,2024-08-20 00:12:00.000000,referral,mobile,free_trial,2
U01985,first_feature_used,2024-08-24 01:23:33.989241,referral,mobile,free_trial,3
U01986,signup,2024-10-16 00:00:00.000000,organic,desktop,freemium,0
U01986,email_verified,2024-10-16 00:06:00.000000,organic,desktop,freemium,1
U01986,profile_completed,2024-10-16 00:12:00.000000,organic,desktop,freemium,2
U01986,first_feature_used,2024-10-18 16:11:51.261630,organic,desktop,freemium,3
U01986,team_invited,2024-10-18 16:17:51.261630,organic,desktop,freemium,4
U01986,paid_conversion,2024-10-19 08:26:44.340408,organic,desktop,freemium,5
U01987,signup,2024-10-28 00:00:00.000000,paid_search,mobile,free_trial,0
U01987,email_verified,2024-10-28 02:50:54.859725,paid_search,mobile,free_trial,1
U01987,profile_completed,2024-10-28 02:56:54.859725,paid_search,mobile,free_trial,2
U01987,first_feature_used,2024-10-30 22:05:36.428196,paid_search,mobile,free_trial,3
U01988,signup,2024-03-18 00:00:00.000000,organic,desktop,freemium,0
U01988,email_verified,2024-03-18 00:06:00.000000,organic,desktop,freemium,1
U01988,profile_completed,2024-03-18 03:21:16.477407,organic,desktop,freemium,2
U01989,signup,2024-03-17 00:00:00.000000,organic,tablet,free_trial,0
U01989,email_verified,2024-03-17 01:26:26.201832,organic,tablet,free_trial,1
U01990,signup,2024-12-03 00:00:00.000000,paid_search,tablet,free_trial,0
U01990,email_verified,2024-12-03 01:55:07.904713,paid_search,tablet,free_trial,1
U01990,profile_completed,2024-12-03 02:01:07.904713,paid_search,tablet,free_trial,2
U01991,signup,2024-07-12 00:00:00.000000,paid_search,desktop,freemium,0
U01992,signup,2024-06-08 00:00:00.000000,referral,tablet,freemium,0
U01992,email_verified,2024-06-08 02:23:14.707233,referral,tablet,freemium,1
U01992,profile_completed,2024-06-08 17:36:17.087212,referral,tablet,freemium,2
U01992,first_feature_used,2024-06-10 19:45:10.167147,referral,tablet,freemium,3
U01993,signup,2024-04-14 00:00:00.000000,referral,mobile,freemium,0
U01994,signup,2024-08-21 00:00:00.000000,organic,desktop,freemium,0
U01995,signup,2024-10-02 00:00:00.000000,organic,desktop,free_trial,0
U01995,email_verified,2024-10-02 03:17:43.819229,organic,desktop,free_trial,1
U01996,signup,2024-01-01 00:00:00.000000,organic,desktop,freemium,0
U01997,signup,2024-07-20 00:00:00.000000,paid_search,desktop,freemium,0
U01998,signup,2024-12-28 00:00:00.000000,paid_search,desktop,free_trial,0
U01998,email_verified,2024-12-28 02:41:50.345950,paid_search,desktop,free_trial,1
